field_id,blind_id,present_order,panel,slide,cohort,batch,diet,split,sample_type,x,y,size,score,image,context
sa66716_f05,sa66716,121,5,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,12800,16896,512,,images/sa66716_012800_016896.jpg,context/sa66716_012800_016896.jpg
sa66716_f06,sa66716,121,6,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,4608,27136,512,,images/sa66716_004608_027136.jpg,context/sa66716_004608_027136.jpg
sa66716_f07,sa66716,121,7,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,24064,20480,512,,images/sa66716_024064_020480.jpg,context/sa66716_024064_020480.jpg
sa66716_f08,sa66716,121,8,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,27136,8192,512,,images/sa66716_027136_008192.jpg,context/sa66716_027136_008192.jpg
sa66716_f09,sa66716,121,9,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,25600,27648,512,,images/sa66716_025600_027648.jpg,context/sa66716_025600_027648.jpg
sa66716_f10,sa66716,121,10,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,12800,26112,512,,images/sa66716_012800_026112.jpg,context/sa66716_012800_026112.jpg
sa66716_f11,sa66716,121,11,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,4096,20992,512,,images/sa66716_004096_020992.jpg,context/sa66716_004096_020992.jpg
sa66716_f12,sa66716,121,12,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,7680,12800,512,,images/sa66716_007680_012800.jpg,context/sa66716_007680_012800.jpg
sa66716_f13,sa66716,121,13,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,25088,3584,512,,images/sa66716_025088_003584.jpg,context/sa66716_025088_003584.jpg
sa66716_f14,sa66716,121,14,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,30208,9728,512,,images/sa66716_030208_009728.jpg,context/sa66716_030208_009728.jpg
sa66716_f15,sa66716,121,15,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,12800,9216,512,,images/sa66716_012800_009216.jpg,context/sa66716_012800_009216.jpg
sa66716_f16,sa66716,121,16,R25-264-16,MASH,2025-08-25HE,unknown,train,uniform,18944,13312,512,,images/sa66716_018944_013312.jpg,context/sa66716_018944_013312.jpg
sa66716_f17,sa66716,121,17,R25-264-16,MASH,2025-08-25HE,unknown,train,repeat,12800,16896,512,,images/sa66716_012800_016896.jpg,context/sa66716_012800_016896.jpg
sa66716_f18,sa66716,121,18,R25-264-16,MASH,2025-08-25HE,unknown,train,repeat,40960,7680,512,,images/sa66716_040960_007680.jpg,context/sa66716_040960_007680.jpg
s6487e9_f01,s6487e9,122,1,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,16896,20480,512,1.8168079370399135,images/s6487e9_016896_020480.jpg,context/s6487e9_016896_020480.jpg
s6487e9_f02,s6487e9,122,2,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,5632,20480,512,5.088318756445715,images/s6487e9_005632_020480.jpg,context/s6487e9_005632_020480.jpg
s6487e9_f03,s6487e9,122,3,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,13824,18944,512,3.985339483000676,images/s6487e9_013824_018944.jpg,context/s6487e9_013824_018944.jpg
s6487e9_f04,s6487e9,122,4,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,8704,12288,512,4.560925118234434,images/s6487e9_008704_012288.jpg,context/s6487e9_008704_012288.jpg
s6487e9_f05,s6487e9,122,5,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,12288,20480,512,1.9427115341305048,images/s6487e9_012288_020480.jpg,context/s6487e9_012288_020480.jpg
s6487e9_f06,s6487e9,122,6,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,10752,10752,512,0.7381416933323283,images/s6487e9_010752_010752.jpg,context/s6487e9_010752_010752.jpg
s6487e9_f07,s6487e9,122,7,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,7168,10752,512,3.789418614076346,images/s6487e9_007168_010752.jpg,context/s6487e9_007168_010752.jpg
s6487e9_f08,s6487e9,122,8,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,3584,13312,512,3.462468996896886,images/s6487e9_003584_013312.jpg,context/s6487e9_003584_013312.jpg
s6487e9_f09,s6487e9,122,9,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,7680,12288,512,7.987748458619828,images/s6487e9_007680_012288.jpg,context/s6487e9_007680_012288.jpg
s6487e9_f10,s6487e9,122,10,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,9728,11264,512,1.4472082768446546,images/s6487e9_009728_011264.jpg,context/s6487e9_009728_011264.jpg
s6487e9_f11,s6487e9,122,11,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,12800,12800,512,2.395602111862864,images/s6487e9_012800_012800.jpg,context/s6487e9_012800_012800.jpg
s6487e9_f12,s6487e9,122,12,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,7680,20480,512,4.89994664918327,images/s6487e9_007680_020480.jpg,context/s6487e9_007680_020480.jpg
s6487e9_f13,s6487e9,122,13,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,12288,11776,512,2.7313356911090296,images/s6487e9_012288_011776.jpg,context/s6487e9_012288_011776.jpg
s6487e9_f14,s6487e9,122,14,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,15360,19968,512,3.279339950534767,images/s6487e9_015360_019968.jpg,context/s6487e9_015360_019968.jpg
s6487e9_f15,s6487e9,122,15,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,10752,19456,512,2.7308314416461563,images/s6487e9_010752_019456.jpg,context/s6487e9_010752_019456.jpg
s6487e9_f16,s6487e9,122,16,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,uniform,5120,19968,512,,images/s6487e9_005120_019968.jpg,context/s6487e9_005120_019968.jpg
s6487e9_f17,s6487e9,122,17,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,repeat,5632,20480,512,5.088318756445715,images/s6487e9_005632_020480.jpg,context/s6487e9_005632_020480.jpg
s6487e9_f18,s6487e9,122,18,R26-122-9_HE_78,CCl4,2026-04-20_CCl4_HE,unknown,test,repeat,10752,10752,512,0.7381416933323283,images/s6487e9_010752_010752.jpg,context/s6487e9_010752_010752.jpg
sd7f4ea_f01,sd7f4ea,123,1,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,35328,16384,512,6.756238217964828,images/sd7f4ea_035328_016384.jpg,context/sd7f4ea_035328_016384.jpg
sd7f4ea_f02,sd7f4ea,123,2,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,32256,20480,512,6.224493873609761,images/sd7f4ea_032256_020480.jpg,context/sd7f4ea_032256_020480.jpg
sd7f4ea_f03,sd7f4ea,123,3,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,20480,11776,512,3.058450667421055,images/sd7f4ea_020480_011776.jpg,context/sd7f4ea_020480_011776.jpg
sd7f4ea_f04,sd7f4ea,123,4,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,29696,12288,512,2.132378146340339,images/sd7f4ea_029696_012288.jpg,context/sd7f4ea_029696_012288.jpg
sd7f4ea_f05,sd7f4ea,123,5,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,21504,6656,512,2.1125724186980723,images/sd7f4ea_021504_006656.jpg,context/sd7f4ea_021504_006656.jpg
sd7f4ea_f06,sd7f4ea,123,6,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,25600,11776,512,-0.3773033183959158,images/sd7f4ea_025600_011776.jpg,context/sd7f4ea_025600_011776.jpg
sd7f4ea_f07,sd7f4ea,123,7,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,11776,7680,512,1.0903700786202548,images/sd7f4ea_011776_007680.jpg,context/sd7f4ea_011776_007680.jpg
sd7f4ea_f08,sd7f4ea,123,8,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,20992,12288,512,1.873187725566083,images/sd7f4ea_020992_012288.jpg,context/sd7f4ea_020992_012288.jpg
sd7f4ea_f09,sd7f4ea,123,9,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,5120,16384,512,3.5401201906490116,images/sd7f4ea_005120_016384.jpg,context/sd7f4ea_005120_016384.jpg
sd7f4ea_f10,sd7f4ea,123,10,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,7168,7680,512,3.790093842940211,images/sd7f4ea_007168_007680.jpg,context/sd7f4ea_007168_007680.jpg
sd7f4ea_f11,sd7f4ea,123,11,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,28160,11776,512,2.5377742592432813,images/sd7f4ea_028160_011776.jpg,context/sd7f4ea_028160_011776.jpg
sd7f4ea_f12,sd7f4ea,123,12,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,7168,12288,512,,images/sd7f4ea_007168_012288.jpg,context/sd7f4ea_007168_012288.jpg
sd7f4ea_f13,sd7f4ea,123,13,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,3584,16384,512,2.8768914908158263,images/sd7f4ea_003584_016384.jpg,context/sd7f4ea_003584_016384.jpg
sd7f4ea_f14,sd7f4ea,123,14,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,33792,20480,512,-4.1158698385886225,images/sd7f4ea_033792_020480.jpg,context/sd7f4ea_033792_020480.jpg
sd7f4ea_f15,sd7f4ea,123,15,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,12288,21504,512,3.5287020796995336,images/sd7f4ea_012288_021504.jpg,context/sd7f4ea_012288_021504.jpg
sd7f4ea_f16,sd7f4ea,123,16,R25-264-36,MASH,2025-08-25HE,unknown,train,uniform,19968,7168,512,-0.8411746344066359,images/sd7f4ea_019968_007168.jpg,context/sd7f4ea_019968_007168.jpg
sd7f4ea_f17,sd7f4ea,123,17,R25-264-36,MASH,2025-08-25HE,unknown,train,repeat,33792,20480,512,-4.1158698385886225,images/sd7f4ea_033792_020480.jpg,context/sd7f4ea_033792_020480.jpg
sd7f4ea_f18,sd7f4ea,123,18,R25-264-36,MASH,2025-08-25HE,unknown,train,repeat,32256,20480,512,6.224493873609761,images/sd7f4ea_032256_020480.jpg,context/sd7f4ea_032256_020480.jpg
s78d4a7_f01,s78d4a7,124,1,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17408,13312,512,5.175516566862483,images/s78d4a7_017408_013312.jpg,context/s78d4a7_017408_013312.jpg
s78d4a7_f02,s78d4a7,124,2,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,13824,9728,512,2.9436792489383663,images/s78d4a7_013824_009728.jpg,context/s78d4a7_013824_009728.jpg
s78d4a7_f03,s78d4a7,124,3,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18944,9728,512,4.209209925518988,images/s78d4a7_018944_009728.jpg,context/s78d4a7_018944_009728.jpg
s78d4a7_f04,s78d4a7,124,4,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,3072,12800,512,1.676702576350268,images/s78d4a7_003072_012800.jpg,context/s78d4a7_003072_012800.jpg
s78d4a7_f05,s78d4a7,124,5,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17920,11776,512,-1.3662865035439768,images/s78d4a7_017920_011776.jpg,context/s78d4a7_017920_011776.jpg
s78d4a7_f06,s78d4a7,124,6,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9728,13312,512,2.7482391532359305,images/s78d4a7_009728_013312.jpg,context/s78d4a7_009728_013312.jpg
s78d4a7_f07,s78d4a7,124,7,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14336,11776,512,4.3241071519114955,images/s78d4a7_014336_011776.jpg,context/s78d4a7_014336_011776.jpg
s78d4a7_f08,s78d4a7,124,8,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22528,12288,512,3.297016565515912,images/s78d4a7_022528_012288.jpg,context/s78d4a7_022528_012288.jpg
s78d4a7_f09,s78d4a7,124,9,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14848,9728,512,5.04648444144177,images/s78d4a7_014848_009728.jpg,context/s78d4a7_014848_009728.jpg
s78d4a7_f10,s78d4a7,124,10,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,15872,13312,512,5.595475498869039,images/s78d4a7_015872_013312.jpg,context/s78d4a7_015872_013312.jpg
s78d4a7_f11,s78d4a7,124,11,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22016,10752,512,2.136842795003727,images/s78d4a7_022016_010752.jpg,context/s78d4a7_022016_010752.jpg
s78d4a7_f12,s78d4a7,124,12,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,11776,12800,512,1.6634008248213,images/s78d4a7_011776_012800.jpg,context/s78d4a7_011776_012800.jpg
s78d4a7_f13,s78d4a7,124,13,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22528,11776,512,0.3886847342040843,images/s78d4a7_022528_011776.jpg,context/s78d4a7_022528_011776.jpg
s78d4a7_f14,s78d4a7,124,14,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,11264,9728,512,-1.8676883237005488,images/s78d4a7_011264_009728.jpg,context/s78d4a7_011264_009728.jpg
s78d4a7_f15,s78d4a7,124,15,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,8192,11264,512,3.607487938675723,images/s78d4a7_008192_011264.jpg,context/s78d4a7_008192_011264.jpg
s78d4a7_f16,s78d4a7,124,16,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,6144,13312,512,0.2911742649151063,images/s78d4a7_006144_013312.jpg,context/s78d4a7_006144_013312.jpg
s78d4a7_f17,s78d4a7,124,17,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,6144,13312,512,0.2911742649151063,images/s78d4a7_006144_013312.jpg,context/s78d4a7_006144_013312.jpg
s78d4a7_f18,s78d4a7,124,18,R26-122-2_HE_71,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,14336,11776,512,4.3241071519114955,images/s78d4a7_014336_011776.jpg,context/s78d4a7_014336_011776.jpg
s478793_f01,s478793,125,1,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,23552,23552,512,,images/s478793_023552_023552.jpg,context/s478793_023552_023552.jpg
s478793_f02,s478793,125,2,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,11776,17408,512,,images/s478793_011776_017408.jpg,context/s478793_011776_017408.jpg
s478793_f03,s478793,125,3,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,22016,22016,512,,images/s478793_022016_022016.jpg,context/s478793_022016_022016.jpg
s478793_f04,s478793,125,4,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,10752,13824,512,,images/s478793_010752_013824.jpg,context/s478793_010752_013824.jpg
s478793_f05,s478793,125,5,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,27648,18432,512,,images/s478793_027648_018432.jpg,context/s478793_027648_018432.jpg
s478793_f06,s478793,125,6,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,9728,25600,512,,images/s478793_009728_025600.jpg,context/s478793_009728_025600.jpg
s478793_f07,s478793,125,7,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,32256,12800,512,,images/s478793_032256_012800.jpg,context/s478793_032256_012800.jpg
s478793_f08,s478793,125,8,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,3072,19456,512,,images/s478793_003072_019456.jpg,context/s478793_003072_019456.jpg
s478793_f09,s478793,125,9,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,19456,15360,512,,images/s478793_019456_015360.jpg,context/s478793_019456_015360.jpg
s478793_f10,s478793,125,10,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,25088,18432,512,,images/s478793_025088_018432.jpg,context/s478793_025088_018432.jpg
s478793_f11,s478793,125,11,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,26624,15872,512,,images/s478793_026624_015872.jpg,context/s478793_026624_015872.jpg
s478793_f12,s478793,125,12,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,12800,8192,512,,images/s478793_012800_008192.jpg,context/s478793_012800_008192.jpg
s478793_f13,s478793,125,13,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,17920,11776,512,,images/s478793_017920_011776.jpg,context/s478793_017920_011776.jpg
s478793_f14,s478793,125,14,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,25600,16384,512,,images/s478793_025600_016384.jpg,context/s478793_025600_016384.jpg
s478793_f15,s478793,125,15,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,11264,24576,512,,images/s478793_011264_024576.jpg,context/s478793_011264_024576.jpg
s478793_f16,s478793,125,16,R25-264-40,MASH,2025-08-25HE,unknown,train,uniform,25088,1536,512,,images/s478793_025088_001536.jpg,context/s478793_025088_001536.jpg
s478793_f17,s478793,125,17,R25-264-40,MASH,2025-08-25HE,unknown,train,repeat,32256,12800,512,,images/s478793_032256_012800.jpg,context/s478793_032256_012800.jpg
s478793_f18,s478793,125,18,R25-264-40,MASH,2025-08-25HE,unknown,train,repeat,27648,18432,512,,images/s478793_027648_018432.jpg,context/s478793_027648_018432.jpg
s295225_f01,s295225,126,1,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10752,11264,512,,images/s295225_010752_011264.jpg,context/s295225_010752_011264.jpg
s295225_f02,s295225,126,2,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16896,12288,512,,images/s295225_016896_012288.jpg,context/s295225_016896_012288.jpg
s295225_f03,s295225,126,3,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,4608,8704,512,,images/s295225_004608_008704.jpg,context/s295225_004608_008704.jpg
s295225_f04,s295225,126,4,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9216,9216,512,,images/s295225_009216_009216.jpg,context/s295225_009216_009216.jpg
s295225_f05,s295225,126,5,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16384,2560,512,,images/s295225_016384_002560.jpg,context/s295225_016384_002560.jpg
s295225_f06,s295225,126,6,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18432,18432,512,,images/s295225_018432_018432.jpg,context/s295225_018432_018432.jpg
s295225_f07,s295225,126,7,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14336,4608,512,,images/s295225_014336_004608.jpg,context/s295225_014336_004608.jpg
s295225_f08,s295225,126,8,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18432,15360,512,,images/s295225_018432_015360.jpg,context/s295225_018432_015360.jpg
s295225_f09,s295225,126,9,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10240,7168,512,,images/s295225_010240_007168.jpg,context/s295225_010240_007168.jpg
s295225_f10,s295225,126,10,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,20480,14336,512,,images/s295225_020480_014336.jpg,context/s295225_020480_014336.jpg
s295225_f11,s295225,126,11,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,8192,12288,512,,images/s295225_008192_012288.jpg,context/s295225_008192_012288.jpg
s295225_f12,s295225,126,12,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,19456,20480,512,,images/s295225_019456_020480.jpg,context/s295225_019456_020480.jpg
s295225_f13,s295225,126,13,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17408,4096,512,,images/s295225_017408_004096.jpg,context/s295225_017408_004096.jpg
s295225_f14,s295225,126,14,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17920,11776,512,,images/s295225_017920_011776.jpg,context/s295225_017920_011776.jpg
s295225_f15,s295225,126,15,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,12800,15360,512,,images/s295225_012800_015360.jpg,context/s295225_012800_015360.jpg
s295225_f16,s295225,126,16,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17920,14848,512,,images/s295225_017920_014848.jpg,context/s295225_017920_014848.jpg
s295225_f17,s295225,126,17,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,17408,4096,512,,images/s295225_017408_004096.jpg,context/s295225_017408_004096.jpg
s295225_f18,s295225,126,18,R26-122-5_HE_117,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,16384,2560,512,,images/s295225_016384_002560.jpg,context/s295225_016384_002560.jpg
sbc1791_f01,sbc1791,127,1,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,11264,26624,512,4.056412642907399,images/sbc1791_011264_026624.jpg,context/sbc1791_011264_026624.jpg
sbc1791_f02,sbc1791,127,2,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,40448,26112,512,,images/sbc1791_040448_026112.jpg,context/sbc1791_040448_026112.jpg
sbc1791_f03,sbc1791,127,3,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,12800,19968,512,2.9791914130194224,images/sbc1791_012800_019968.jpg,context/sbc1791_012800_019968.jpg
sbc1791_f04,sbc1791,127,4,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,31744,8192,512,,images/sbc1791_031744_008192.jpg,context/sbc1791_031744_008192.jpg
sbc1791_f05,sbc1791,127,5,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,15360,8192,512,,images/sbc1791_015360_008192.jpg,context/sbc1791_015360_008192.jpg
sbc1791_f06,sbc1791,127,6,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,41472,26112,512,2.023606454467995,images/sbc1791_041472_026112.jpg,context/sbc1791_041472_026112.jpg
sbc1791_f07,sbc1791,127,7,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,21504,19968,512,0.8239582751643979,images/sbc1791_021504_019968.jpg,context/sbc1791_021504_019968.jpg
sbc1791_f08,sbc1791,127,8,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,8704,14336,512,2.404292435524153,images/sbc1791_008704_014336.jpg,context/sbc1791_008704_014336.jpg
sbc1791_f09,sbc1791,127,9,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,19968,19968,512,,images/sbc1791_019968_019968.jpg,context/sbc1791_019968_019968.jpg
sbc1791_f10,sbc1791,127,10,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,24576,26624,512,,images/sbc1791_024576_026624.jpg,context/sbc1791_024576_026624.jpg
sbc1791_f11,sbc1791,127,11,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,32256,14336,512,,images/sbc1791_032256_014336.jpg,context/sbc1791_032256_014336.jpg
sbc1791_f12,sbc1791,127,12,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,7168,14336,512,5.8505290546688915,images/sbc1791_007168_014336.jpg,context/sbc1791_007168_014336.jpg
sbc1791_f13,sbc1791,127,13,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,37376,19968,512,,images/sbc1791_037376_019968.jpg,context/sbc1791_037376_019968.jpg
sbc1791_f14,sbc1791,127,14,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,17920,8192,512,1.334606369271079,images/sbc1791_017920_008192.jpg,context/sbc1791_017920_008192.jpg
sbc1791_f15,sbc1791,127,15,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,9216,8192,512,1.098249389304858,images/sbc1791_009216_008192.jpg,context/sbc1791_009216_008192.jpg
sbc1791_f16,sbc1791,127,16,R25-264-30,MASH,2025-08-25HE,unknown,train,uniform,31744,26112,512,,images/sbc1791_031744_026112.jpg,context/sbc1791_031744_026112.jpg
sbc1791_f17,sbc1791,127,17,R25-264-30,MASH,2025-08-25HE,unknown,train,repeat,40448,26112,512,,images/sbc1791_040448_026112.jpg,context/sbc1791_040448_026112.jpg
sbc1791_f18,sbc1791,127,18,R25-264-30,MASH,2025-08-25HE,unknown,train,repeat,37376,19968,512,,images/sbc1791_037376_019968.jpg,context/sbc1791_037376_019968.jpg
sad83b9_f01,sad83b9,128,1,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,23552,17920,512,2.37484044563518,images/sad83b9_023552_017920.jpg,context/sad83b9_023552_017920.jpg
sad83b9_f02,sad83b9,128,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,19968,19968,512,3.1174094418782445,images/sad83b9_019968_019968.jpg,context/sad83b9_019968_019968.jpg
sad83b9_f03,sad83b9,128,3,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9728,19968,512,2.9215561210895995,images/sad83b9_009728_019968.jpg,context/sad83b9_009728_019968.jpg
sad83b9_f04,sad83b9,128,4,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18944,15872,512,4.642532000960728,images/sad83b9_018944_015872.jpg,context/sad83b9_018944_015872.jpg
sad83b9_f05,sad83b9,128,5,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,5632,17408,512,3.0574191198277587,images/sad83b9_005632_017408.jpg,context/sad83b9_005632_017408.jpg
sad83b9_f06,sad83b9,128,6,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22016,18944,512,2.0995807624255685,images/sad83b9_022016_018944.jpg,context/sad83b9_022016_018944.jpg
sad83b9_f07,sad83b9,128,7,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,13824,16896,512,2.9264945532791087,images/sad83b9_013824_016896.jpg,context/sad83b9_013824_016896.jpg
sad83b9_f08,sad83b9,128,8,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,25088,17920,512,4.667996169038261,images/sad83b9_025088_017920.jpg,context/sad83b9_025088_017920.jpg
sad83b9_f09,sad83b9,128,9,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,17920,16384,512,-0.1548517674715178,images/sad83b9_017920_016384.jpg,context/sad83b9_017920_016384.jpg
sad83b9_f10,sad83b9,128,10,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9216,16896,512,4.211672536871873,images/sad83b9_009216_016896.jpg,context/sad83b9_009216_016896.jpg
sad83b9_f11,sad83b9,128,11,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14848,15872,512,3.469208436584587,images/sad83b9_014848_015872.jpg,context/sad83b9_014848_015872.jpg
sad83b9_f12,sad83b9,128,12,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18432,16384,512,1.8970986731279869,images/sad83b9_018432_016384.jpg,context/sad83b9_018432_016384.jpg
sad83b9_f13,sad83b9,128,13,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,15872,19456,512,2.664955870803302,images/sad83b9_015872_019456.jpg,context/sad83b9_015872_019456.jpg
