order,tile_id,slide,image,context,tile_um,context_um,core_box,dup_of
1093,R26-122-2_HE_71_x009728_y011776,R26-122-2_HE_71,images/R26-122-2_HE_71_x009728_y011776.png,context/R26-122-2_HE_71_x009728_y011776.jpg,253.6,760.8,341 341 341 341,
1094,R25-264-34_x031232_y018944,R25-264-34,images/R25-264-34_x031232_y018944.png,context/R25-264-34_x031232_y018944.jpg,253.6,760.8,341 341 341 341,
1095,R25-264-36_x019968_y012288,R25-264-36,images/R25-264-36_x019968_y012288.png,context/R25-264-36_x019968_y012288.jpg,253.6,760.8,341 341 341 341,
1096,R25-264-1_x006144_y022528,R25-264-1,images/R25-264-1_x006144_y022528.png,context/R25-264-1_x006144_y022528.jpg,253.6,760.8,341 341 341 341,
1097,R25-264-12_x022016_y010752,R25-264-12,images/R25-264-12_x022016_y010752.png,context/R25-264-12_x022016_y010752.jpg,253.6,760.8,341 341 341 341,
1098,R25-264-1_x022528_y024064,R25-264-1,images/R25-264-1_x022528_y024064.png,context/R25-264-1_x022528_y024064.jpg,253.6,760.8,341 341 341 341,
1099,R26-122-19_HE_103_x008704_y019968,R26-122-19_HE_103,images/R26-122-19_HE_103_x008704_y019968.png,context/R26-122-19_HE_103_x008704_y019968.jpg,253.6,760.8,341 341 341 341,
1100,R25-264-35_x020480_y025088,R25-264-35,images/R25-264-35_x020480_y025088.png,context/R25-264-35_x020480_y025088.jpg,253.6,760.8,341 341 341 341,
1101,R25-264-11_x011264_y010752,R25-264-11,images/R25-264-11_x011264_y010752.png,context/R25-264-11_x011264_y010752.jpg,253.6,760.8,341 341 341 341,
1102,R25-264-32_x008192_y019968,R25-264-32,images/R25-264-32_x008192_y019968.png,context/R25-264-32_x008192_y019968.jpg,253.6,760.8,341 341 341 341,
1103,R25-264-30_x012800_y019968,R25-264-30,images/R25-264-30_x012800_y019968.png,context/R25-264-30_x012800_y019968.jpg,253.6,760.8,341 341 341 341,
1104,R25-264-3_x038400_y027648,R25-264-3,images/R25-264-3_x038400_y027648.png,context/R25-264-3_x038400_y027648.jpg,253.6,760.8,341 341 341 341,
1105,R25-264-3_x005632_y014848,R25-264-3,images/R25-264-3_x005632_y014848.png,context/R25-264-3_x005632_y014848.jpg,253.6,760.8,341 341 341 341,
1106,R25-264-37_x033280_y019968,R25-264-37,images/R25-264-37_x033280_y019968.png,context/R25-264-37_x033280_y019968.jpg,253.6,760.8,341 341 341 341,
1107,R25-264-35_x018432_y015360,R25-264-35,images/R25-264-35_x018432_y015360.png,context/R25-264-35_x018432_y015360.jpg,253.6,760.8,341 341 341 341,
1108,R25-264-11_x016896_y010752,R25-264-11,images/R25-264-11_x016896_y010752.png,context/R25-264-11_x016896_y010752.jpg,253.6,760.8,341 341 341 341,
1109,R25-264-33_x029184_y007680,R25-264-33,images/R25-264-33_x029184_y007680.png,context/R25-264-33_x029184_y007680.jpg,253.6,760.8,341 341 341 341,
1110,R25-264-37_x017408_y010752,R25-264-37,images/R25-264-37_x017408_y010752.png,context/R25-264-37_x017408_y010752.jpg,253.6,760.8,341 341 341 341,
1111,R25-264-13_x013824_y011776,R25-264-13,images/R25-264-13_x013824_y011776.png,context/R25-264-13_x013824_y011776.jpg,253.6,760.8,341 341 341 341,
1112,R25-264-13_x018432_y011264,R25-264-13,images/R25-264-13_x018432_y011264.png,context/R25-264-13_x018432_y011264.jpg,253.6,760.8,341 341 341 341,
1113,R25-264-37_x025600_y010240,R25-264-37,images/R25-264-37_x025600_y010240.png,context/R25-264-37_x025600_y010240.jpg,253.6,760.8,341 341 341 341,
1114,R25-264-13_x020480_y011264,R25-264-13,images/R25-264-13_x020480_y011264.png,context/R25-264-13_x020480_y011264.jpg,253.6,760.8,341 341 341 341,
1115,R25-264-35_x026112_y015360,R25-264-35,images/R25-264-35_x026112_y015360.png,context/R25-264-35_x026112_y015360.jpg,253.6,760.8,341 341 341 341,
1116,R25-264-37_x032768_y010240__r2,R25-264-37,images/R25-264-37_x032768_y010240.png,context/R25-264-37_x032768_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-37_x032768_y010240
1117,R25-264-34_x025600_y011776,R25-264-34,images/R25-264-34_x025600_y011776.png,context/R25-264-34_x025600_y011776.jpg,253.6,760.8,341 341 341 341,
1118,R25-264-37_x013312_y007680,R25-264-37,images/R25-264-37_x013312_y007680.png,context/R25-264-37_x013312_y007680.jpg,253.6,760.8,341 341 341 341,
1119,R26-122-17_HE_101_x019456_y016896,R26-122-17_HE_101,images/R26-122-17_HE_101_x019456_y016896.png,context/R26-122-17_HE_101_x019456_y016896.jpg,253.6,760.8,341 341 341 341,
1120,R25-264-12_x031744_y010752,R25-264-12,images/R25-264-12_x031744_y010752.png,context/R25-264-12_x031744_y010752.jpg,253.6,760.8,341 341 341 341,
1121,R25-264-33_x022528_y017408,R25-264-33,images/R25-264-33_x022528_y017408.png,context/R25-264-33_x022528_y017408.jpg,253.6,760.8,341 341 341 341,
1122,R25-264-35_x028672_y015360,R25-264-35,images/R25-264-35_x028672_y015360.png,context/R25-264-35_x028672_y015360.jpg,253.6,760.8,341 341 341 341,
1123,R25-264-36_x024064_y020992,R25-264-36,images/R25-264-36_x024064_y020992.png,context/R25-264-36_x024064_y020992.jpg,253.6,760.8,341 341 341 341,
1124,R26-122-17_HE_101_x010752_y016384,R26-122-17_HE_101,images/R26-122-17_HE_101_x010752_y016384.png,context/R26-122-17_HE_101_x010752_y016384.jpg,253.6,760.8,341 341 341 341,
1125,R25-264-31_x011776_y019968__r2,R25-264-31,images/R25-264-31_x011776_y019968.png,context/R25-264-31_x011776_y019968.jpg,253.6,760.8,341 341 341 341,R25-264-31_x011776_y019968
1126,R25-264-3_x041472_y007168,R25-264-3,images/R25-264-3_x041472_y007168.png,context/R25-264-3_x041472_y007168.jpg,253.6,760.8,341 341 341 341,
1127,R26-122-34_HE_93_x012288_y008192,R26-122-34_HE_93,images/R26-122-34_HE_93_x012288_y008192.png,context/R26-122-34_HE_93_x012288_y008192.jpg,253.6,760.8,341 341 341 341,
1128,R25-264-34_x026112_y010240,R25-264-34,images/R25-264-34_x026112_y010240.png,context/R25-264-34_x026112_y010240.jpg,253.6,760.8,341 341 341 341,
1129,R25-264-30_x012288_y026624__r2,R25-264-30,images/R25-264-30_x012288_y026624.png,context/R25-264-30_x012288_y026624.jpg,253.6,760.8,341 341 341 341,R25-264-30_x012288_y026624
1130,R25-264-36_x030208_y006656__r2,R25-264-36,images/R25-264-36_x030208_y006656.png,context/R25-264-36_x030208_y006656.jpg,253.6,760.8,341 341 341 341,R25-264-36_x030208_y006656
1131,R25-264-10_x026624_y006144,R25-264-10,images/R25-264-10_x026624_y006144.png,context/R25-264-10_x026624_y006144.jpg,253.6,760.8,341 341 341 341,
1132,R25-264-32_x041984_y018944,R25-264-32,images/R25-264-32_x041984_y018944.png,context/R25-264-32_x041984_y018944.jpg,253.6,760.8,341 341 341 341,
1133,R25-264-35_x012288_y019968,R25-264-35,images/R25-264-35_x012288_y019968.png,context/R25-264-35_x012288_y019968.jpg,253.6,760.8,341 341 341 341,
1134,R25-264-30_x031232_y008192,R25-264-30,images/R25-264-30_x031232_y008192.png,context/R25-264-30_x031232_y008192.jpg,253.6,760.8,341 341 341 341,
1135,R25-264-3_x027648_y020992,R25-264-3,images/R25-264-3_x027648_y020992.png,context/R25-264-3_x027648_y020992.jpg,253.6,760.8,341 341 341 341,
1136,R25-264-32_x025088_y019456,R25-264-32,images/R25-264-32_x025088_y019456.png,context/R25-264-32_x025088_y019456.jpg,253.6,760.8,341 341 341 341,
1137,R25-264-12_x005632_y022016,R25-264-12,images/R25-264-12_x005632_y022016.png,context/R25-264-12_x005632_y022016.jpg,253.6,760.8,341 341 341 341,
1138,R26-122-34_HE_93_x006656_y008192,R26-122-34_HE_93,images/R26-122-34_HE_93_x006656_y008192.png,context/R26-122-34_HE_93_x006656_y008192.jpg,253.6,760.8,341 341 341 341,
1139,R25-264-11_x031232_y026112,R25-264-11,images/R25-264-11_x031232_y026112.png,context/R25-264-11_x031232_y026112.jpg,253.6,760.8,341 341 341 341,
1140,R25-264-30_x041984_y019456,R25-264-30,images/R25-264-30_x041984_y019456.png,context/R25-264-30_x041984_y019456.jpg,253.6,760.8,341 341 341 341,
1141,R25-264-30_x014848_y008192,R25-264-30,images/R25-264-30_x014848_y008192.png,context/R25-264-30_x014848_y008192.jpg,253.6,760.8,341 341 341 341,
1142,R25-264-35_x013312_y019968__r2,R25-264-35,images/R25-264-35_x013312_y019968.png,context/R25-264-35_x013312_y019968.jpg,253.6,760.8,341 341 341 341,R25-264-35_x013312_y019968
1143,R25-264-35_x010752_y019968,R25-264-35,images/R25-264-35_x010752_y019968.png,context/R25-264-35_x010752_y019968.jpg,253.6,760.8,341 341 341 341,
1144,R25-264-13_x019456_y018944,R25-264-13,images/R25-264-13_x019456_y018944.png,context/R25-264-13_x019456_y018944.jpg,253.6,760.8,341 341 341 341,
1145,R25-264-32_x034304_y018944,R25-264-32,images/R25-264-32_x034304_y018944.png,context/R25-264-32_x034304_y018944.jpg,253.6,760.8,341 341 341 341,
1146,R25-264-11_x025600_y010240,R25-264-11,images/R25-264-11_x025600_y010240.png,context/R25-264-11_x025600_y010240.jpg,253.6,760.8,341 341 341 341,
1147,R25-264-12_x017408_y022016,R25-264-12,images/R25-264-12_x017408_y022016.png,context/R25-264-12_x017408_y022016.jpg,253.6,760.8,341 341 341 341,
1148,R25-264-37_x020992_y009216,R25-264-37,images/R25-264-37_x020992_y009216.png,context/R25-264-37_x020992_y009216.jpg,253.6,760.8,341 341 341 341,
1149,R25-264-31_x009728_y009728,R25-264-31,images/R25-264-31_x009728_y009728.png,context/R25-264-31_x009728_y009728.jpg,253.6,760.8,341 341 341 341,
1150,R25-264-31_x030720_y009728,R25-264-31,images/R25-264-31_x030720_y009728.png,context/R25-264-31_x030720_y009728.jpg,253.6,760.8,341 341 341 341,
1151,R25-264-34_x018432_y010752,R25-264-34,images/R25-264-34_x018432_y010752.png,context/R25-264-34_x018432_y010752.jpg,253.6,760.8,341 341 341 341,
1152,R25-264-34_x028672_y009728,R25-264-34,images/R25-264-34_x028672_y009728.png,context/R25-264-34_x028672_y009728.jpg,253.6,760.8,341 341 341 341,
1153,R25-264-11_x010752_y026624__r2,R25-264-11,images/R25-264-11_x010752_y026624.png,context/R25-264-11_x010752_y026624.jpg,253.6,760.8,341 341 341 341,R25-264-11_x010752_y026624
1154,R25-264-37_x026624_y009216,R25-264-37,images/R25-264-37_x026624_y009216.png,context/R25-264-37_x026624_y009216.jpg,253.6,760.8,341 341 341 341,
1155,R25-264-13_x005120_y023552__r2,R25-264-13,images/R25-264-13_x005120_y023552.png,context/R25-264-13_x005120_y023552.jpg,253.6,760.8,341 341 341 341,R25-264-13_x005120_y023552
1156,R25-264-37_x022528_y008192,R25-264-37,images/R25-264-37_x022528_y008192.png,context/R25-264-37_x022528_y008192.jpg,253.6,760.8,341 341 341 341,
1157,R25-264-33_x021504_y019968,R25-264-33,images/R25-264-33_x021504_y019968.png,context/R25-264-33_x021504_y019968.jpg,253.6,760.8,341 341 341 341,
1158,R26-122-17_HE_101_x008704_y017920,R26-122-17_HE_101,images/R26-122-17_HE_101_x008704_y017920.png,context/R26-122-17_HE_101_x008704_y017920.jpg,253.6,760.8,341 341 341 341,
1159,R25-264-11_x013312_y012800,R25-264-11,images/R25-264-11_x013312_y012800.png,context/R25-264-11_x013312_y012800.jpg,253.6,760.8,341 341 341 341,
1160,R25-264-31_x017920_y009728,R25-264-31,images/R25-264-31_x017920_y009728.png,context/R25-264-31_x017920_y009728.jpg,253.6,760.8,341 341 341 341,
1161,R25-264-1_x020992_y024064,R25-264-1,images/R25-264-1_x020992_y024064.png,context/R25-264-1_x020992_y024064.jpg,253.6,760.8,341 341 341 341,
1162,R25-264-11_x012800_y010240,R25-264-11,images/R25-264-11_x012800_y010240.png,context/R25-264-11_x012800_y010240.jpg,253.6,760.8,341 341 341 341,
1163,R25-264-36_x010752_y020992,R25-264-36,images/R25-264-36_x010752_y020992.png,context/R25-264-36_x010752_y020992.jpg,253.6,760.8,341 341 341 341,
1164,R25-264-12_x039936_y021504,R25-264-12,images/R25-264-12_x039936_y021504.png,context/R25-264-12_x039936_y021504.jpg,253.6,760.8,341 341 341 341,
1165,R26-122-15_HE_85_x014848_y009728,R26-122-15_HE_85,images/R26-122-15_HE_85_x014848_y009728.png,context/R26-122-15_HE_85_x014848_y009728.jpg,253.6,760.8,341 341 341 341,
1166,R25-264-11_x007680_y010240__r2,R25-264-11,images/R25-264-11_x007680_y010240.png,context/R25-264-11_x007680_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-11_x007680_y010240
1167,R26-122-9_HE_78_x004608_y013312,R26-122-9_HE_78,images/R26-122-9_HE_78_x004608_y013312.png,context/R26-122-9_HE_78_x004608_y013312.jpg,253.6,760.8,341 341 341 341,
1168,R25-264-30_x043008_y019456,R25-264-30,images/R25-264-30_x043008_y019456.png,context/R25-264-30_x043008_y019456.jpg,253.6,760.8,341 341 341 341,
1169,R25-264-13_x037376_y011264,R25-264-13,images/R25-264-13_x037376_y011264.png,context/R25-264-13_x037376_y011264.jpg,253.6,760.8,341 341 341 341,
1170,R25-264-11_x012288_y012800,R25-264-11,images/R25-264-11_x012288_y012800.png,context/R25-264-11_x012288_y012800.jpg,253.6,760.8,341 341 341 341,
1171,R25-264-10_x011776_y006656,R25-264-10,images/R25-264-10_x011776_y006656.png,context/R25-264-10_x011776_y006656.jpg,253.6,760.8,341 341 341 341,
1172,R26-122-26_HE_107_x006144_y012288,R26-122-26_HE_107,images/R26-122-26_HE_107_x006144_y012288.png,context/R26-122-26_HE_107_x006144_y012288.jpg,253.6,760.8,341 341 341 341,
1173,R25-264-11_x004096_y012800,R25-264-11,images/R25-264-11_x004096_y012800.png,context/R25-264-11_x004096_y012800.jpg,253.6,760.8,341 341 341 341,
1174,R25-264-1_x018944_y023040,R25-264-1,images/R25-264-1_x018944_y023040.png,context/R25-264-1_x018944_y023040.jpg,253.6,760.8,341 341 341 341,
1175,R26-122-38_HE_97_x016384_y010752,R26-122-38_HE_97,images/R26-122-38_HE_97_x016384_y010752.png,context/R26-122-38_HE_97_x016384_y010752.jpg,253.6,760.8,341 341 341 341,
1176,R25-264-33_x022528_y007680,R25-264-33,images/R25-264-33_x022528_y007680.png,context/R25-264-33_x022528_y007680.jpg,253.6,760.8,341 341 341 341,
1177,R25-264-3_x016384_y014336__r2,R25-264-3,images/R25-264-3_x016384_y014336.png,context/R25-264-3_x016384_y014336.jpg,253.6,760.8,341 341 341 341,R25-264-3_x016384_y014336
1178,R26-122-10_HE_79_x011264_y010752,R26-122-10_HE_79,images/R26-122-10_HE_79_x011264_y010752.png,context/R26-122-10_HE_79_x011264_y010752.jpg,253.6,760.8,341 341 341 341,
1179,R25-264-12_x007680_y011264,R25-264-12,images/R25-264-12_x007680_y011264.png,context/R25-264-12_x007680_y011264.jpg,253.6,760.8,341 341 341 341,
1180,R25-264-36_x018432_y016384,R25-264-36,images/R25-264-36_x018432_y016384.png,context/R25-264-36_x018432_y016384.jpg,253.6,760.8,341 341 341 341,
1181,R25-264-11_x021504_y012288,R25-264-11,images/R25-264-11_x021504_y012288.png,context/R25-264-11_x021504_y012288.jpg,253.6,760.8,341 341 341 341,
1182,R25-264-3_x013824_y014848,R25-264-3,images/R25-264-3_x013824_y014848.png,context/R25-264-3_x013824_y014848.jpg,253.6,760.8,341 341 341 341,
1183,R25-264-12_x018432_y022016,R25-264-12,images/R25-264-12_x018432_y022016.png,context/R25-264-12_x018432_y022016.jpg,253.6,760.8,341 341 341 341,
1184,R25-264-33_x016896_y007168,R25-264-33,images/R25-264-33_x016896_y007168.png,context/R25-264-33_x016896_y007168.jpg,253.6,760.8,341 341 341 341,
1185,R25-264-32_x011264_y019968,R25-264-32,images/R25-264-32_x011264_y019968.png,context/R25-264-32_x011264_y019968.jpg,253.6,760.8,341 341 341 341,
1186,R25-264-36_x028160_y012288,R25-264-36,images/R25-264-36_x028160_y012288.png,context/R25-264-36_x028160_y012288.jpg,253.6,760.8,341 341 341 341,
1187,R25-264-34_x032768_y010752__r2,R25-264-34,images/R25-264-34_x032768_y010752.png,context/R25-264-34_x032768_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-34_x032768_y010752
1188,R26-122-29_HE_82_x017920_y016896__r2,R26-122-29_HE_82,images/R26-122-29_HE_82_x017920_y016896.png,context/R26-122-29_HE_82_x017920_y016896.jpg,253.6,760.8,341 341 341 341,R26-122-29_HE_82_x017920_y016896
1189,R25-264-13_x025088_y023040,R25-264-13,images/R25-264-13_x025088_y023040.png,context/R25-264-13_x025088_y023040.jpg,253.6,760.8,341 341 341 341,
1190,R26-122-9_HE_78_x007168_y012288,R26-122-9_HE_78,images/R26-122-9_HE_78_x007168_y012288.png,context/R26-122-9_HE_78_x007168_y012288.jpg,253.6,760.8,341 341 341 341,
1191,R25-264-11_x028672_y026112__r2,R25-264-11,images/R25-264-11_x028672_y026112.png,context/R25-264-11_x028672_y026112.jpg,253.6,760.8,341 341 341 341,R25-264-11_x028672_y026112
1192,R25-264-36_x003072_y016896,R25-264-36,images/R25-264-36_x003072_y016896.png,context/R25-264-36_x003072_y016896.jpg,253.6,760.8,341 341 341 341,
1193,R25-264-10_x019968_y022016,R25-264-10,images/R25-264-10_x019968_y022016.png,context/R25-264-10_x019968_y022016.jpg,253.6,760.8,341 341 341 341,
1194,R25-264-1_x029696_y024064__r2,R25-264-1,images/R25-264-1_x029696_y024064.png,context/R25-264-1_x029696_y024064.jpg,253.6,760.8,341 341 341 341,R25-264-1_x029696_y024064
1195,R25-264-1_x017920_y024064,R25-264-1,images/R25-264-1_x017920_y024064.png,context/R25-264-1_x017920_y024064.jpg,253.6,760.8,341 341 341 341,
1196,R26-122-17_HE_101_x024064_y016896,R26-122-17_HE_101,images/R26-122-17_HE_101_x024064_y016896.png,context/R26-122-17_HE_101_x024064_y016896.jpg,253.6,760.8,341 341 341 341,
1197,R25-264-30_x030720_y014336,R25-264-30,images/R25-264-30_x030720_y014336.png,context/R25-264-30_x030720_y014336.jpg,253.6,760.8,341 341 341 341,
1198,R25-264-37_x014336_y010752__r2,R25-264-37,images/R25-264-37_x014336_y010752.png,context/R25-264-37_x014336_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-37_x014336_y010752
1199,R25-264-31_x003584_y017408,R25-264-31,images/R25-264-31_x003584_y017408.png,context/R25-264-31_x003584_y017408.jpg,253.6,760.8,341 341 341 341,
1200,R26-122-12_HE_81_x015872_y016896__r2,R26-122-12_HE_81,images/R26-122-12_HE_81_x015872_y016896.png,context/R26-122-12_HE_81_x015872_y016896.jpg,253.6,760.8,341 341 341 341,R26-122-12_HE_81_x015872_y016896
1201,R25-264-3_x003072_y021504,R25-264-3,images/R25-264-3_x003072_y021504.png,context/R25-264-3_x003072_y021504.jpg,253.6,760.8,341 341 341 341,
1202,R25-264-35_x020992_y019968,R25-264-35,images/R25-264-35_x020992_y019968.png,context/R25-264-35_x020992_y019968.jpg,253.6,760.8,341 341 341 341,
1203,R25-264-35_x003072_y020480__r2,R25-264-35,images/R25-264-35_x003072_y020480.png,context/R25-264-35_x003072_y020480.jpg,253.6,760.8,341 341 341 341,R25-264-35_x003072_y020480
1204,R25-264-36_x027648_y007168,R25-264-36,images/R25-264-36_x027648_y007168.png,context/R25-264-36_x027648_y007168.jpg,253.6,760.8,341 341 341 341,
1205,R26-122-34_HE_93_x023040_y012800,R26-122-34_HE_93,images/R26-122-34_HE_93_x023040_y012800.png,context/R26-122-34_HE_93_x023040_y012800.jpg,253.6,760.8,341 341 341 341,
1206,R26-122-22_HE_106_x021504_y011264__r2,R26-122-22_HE_106,images/R26-122-22_HE_106_x021504_y011264.png,context/R26-122-22_HE_106_x021504_y011264.jpg,253.6,760.8,341 341 341 341,R26-122-22_HE_106_x021504_y011264
1207,R25-264-32_x040448_y018944,R25-264-32,images/R25-264-32_x040448_y018944.png,context/R25-264-32_x040448_y018944.jpg,253.6,760.8,341 341 341 341,
1208,R25-264-3_x018944_y014336,R25-264-3,images/R25-264-3_x018944_y014336.png,context/R25-264-3_x018944_y014336.jpg,253.6,760.8,341 341 341 341,
1209,R25-264-10_x027648_y006656,R25-264-10,images/R25-264-10_x027648_y006656.png,context/R25-264-10_x027648_y006656.jpg,253.6,760.8,341 341 341 341,
1210,R25-264-31_x030720_y015360,R25-264-31,images/R25-264-31_x030720_y015360.png,context/R25-264-31_x030720_y015360.jpg,253.6,760.8,341 341 341 341,
1211,R25-264-31_x020992_y019968,R25-264-31,images/R25-264-31_x020992_y019968.png,context/R25-264-31_x020992_y019968.jpg,253.6,760.8,341 341 341 341,
1212,R25-264-32_x028672_y018944,R25-264-32,images/R25-264-32_x028672_y018944.png,context/R25-264-32_x028672_y018944.jpg,253.6,760.8,341 341 341 341,
1213,R25-264-37_x033792_y007168,R25-264-37,images/R25-264-37_x033792_y007168.png,context/R25-264-37_x033792_y007168.jpg,253.6,760.8,341 341 341 341,
1214,R25-264-32_x015872_y011264,R25-264-32,images/R25-264-32_x015872_y011264.png,context/R25-264-32_x015872_y011264.jpg,253.6,760.8,341 341 341 341,
1215,R25-264-37_x036352_y008704,R25-264-37,images/R25-264-37_x036352_y008704.png,context/R25-264-37_x036352_y008704.jpg,253.6,760.8,341 341 341 341,
1216,R26-122-19_HE_103_x005120_y014336,R26-122-19_HE_103,images/R26-122-19_HE_103_x005120_y014336.png,context/R26-122-19_HE_103_x005120_y014336.jpg,253.6,760.8,341 341 341 341,
1217,R25-264-36_x009216_y020992,R25-264-36,images/R25-264-36_x009216_y020992.png,context/R25-264-36_x009216_y020992.jpg,253.6,760.8,341 341 341 341,
1218,R25-264-31_x027136_y016384,R25-264-31,images/R25-264-31_x027136_y016384.png,context/R25-264-31_x027136_y016384.jpg,253.6,760.8,341 341 341 341,
1219,R25-264-36_x011264_y016384,R25-264-36,images/R25-264-36_x011264_y016384.png,context/R25-264-36_x011264_y016384.jpg,253.6,760.8,341 341 341 341,
1220,R25-264-34_x033792_y018944,R25-264-34,images/R25-264-34_x033792_y018944.png,context/R25-264-34_x033792_y018944.jpg,253.6,760.8,341 341 341 341,
1221,R26-122-12_HE_81_x007680_y016896,R26-122-12_HE_81,images/R26-122-12_HE_81_x007680_y016896.png,context/R26-122-12_HE_81_x007680_y016896.jpg,253.6,760.8,341 341 341 341,
1222,R25-264-36_x027136_y011776,R25-264-36,images/R25-264-36_x027136_y011776.png,context/R25-264-36_x027136_y011776.jpg,253.6,760.8,341 341 341 341,
1223,R25-264-12_x035328_y022016,R25-264-12,images/R25-264-12_x035328_y022016.png,context/R25-264-12_x035328_y022016.jpg,253.6,760.8,341 341 341 341,
1224,R25-264-11_x013312_y011264,R25-264-11,images/R25-264-11_x013312_y011264.png,context/R25-264-11_x013312_y011264.jpg,253.6,760.8,341 341 341 341,
1225,R25-264-10_x010240_y016896,R25-264-10,images/R25-264-10_x010240_y016896.png,context/R25-264-10_x010240_y016896.jpg,253.6,760.8,341 341 341 341,
1226,R25-264-31_x028672_y009728,R25-264-31,images/R25-264-31_x028672_y009728.png,context/R25-264-31_x028672_y009728.jpg,253.6,760.8,341 341 341 341,
1227,R25-264-36_x028672_y020480,R25-264-36,images/R25-264-36_x028672_y020480.png,context/R25-264-36_x028672_y020480.jpg,253.6,760.8,341 341 341 341,
1228,R26-122-19_HE_103_x012800_y013824,R26-122-19_HE_103,images/R26-122-19_HE_103_x012800_y013824.png,context/R26-122-19_HE_103_x012800_y013824.jpg,253.6,760.8,341 341 341 341,
1229,R25-264-32_x026112_y019456__r2,R25-264-32,images/R25-264-32_x026112_y019456.png,context/R25-264-32_x026112_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-32_x026112_y019456
1230,R25-264-34_x036864_y009728,R25-264-34,images/R25-264-34_x036864_y009728.png,context/R25-264-34_x036864_y009728.jpg,253.6,760.8,341 341 341 341,
1231,R26-122-15_HE_85_x006656_y014848,R26-122-15_HE_85,images/R26-122-15_HE_85_x006656_y014848.png,context/R26-122-15_HE_85_x006656_y014848.jpg,253.6,760.8,341 341 341 341,
1232,R26-122-6_HE_75_x018432_y010752,R26-122-6_HE_75,images/R26-122-6_HE_75_x018432_y010752.png,context/R26-122-6_HE_75_x018432_y010752.jpg,253.6,760.8,341 341 341 341,
1233,R25-264-33_x015872_y007680,R25-264-33,images/R25-264-33_x015872_y007680.png,context/R25-264-33_x015872_y007680.jpg,253.6,760.8,341 341 341 341,
1234,R25-264-35_x019456_y019456__r2,R25-264-35,images/R25-264-35_x019456_y019456.png,context/R25-264-35_x019456_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-35_x019456_y019456
1235,R25-264-30_x022528_y008192,R25-264-30,images/R25-264-30_x022528_y008192.png,context/R25-264-30_x022528_y008192.jpg,253.6,760.8,341 341 341 341,
1236,R25-264-11_x026624_y012288,R25-264-11,images/R25-264-11_x026624_y012288.png,context/R25-264-11_x026624_y012288.jpg,253.6,760.8,341 341 341 341,
1237,R25-264-35_x033792_y019456,R25-264-35,images/R25-264-35_x033792_y019456.png,context/R25-264-35_x033792_y019456.jpg,253.6,760.8,341 341 341 341,
1238,R25-264-35_x025088_y008704__r2,R25-264-35,images/R25-264-35_x025088_y008704.png,context/R25-264-35_x025088_y008704.jpg,253.6,760.8,341 341 341 341,R25-264-35_x025088_y008704
1239,R25-264-12_x014848_y022016,R25-264-12,images/R25-264-12_x014848_y022016.png,context/R25-264-12_x014848_y022016.jpg,253.6,760.8,341 341 341 341,
1240,R25-264-35_x022528_y026112,R25-264-35,images/R25-264-35_x022528_y026112.png,context/R25-264-35_x022528_y026112.jpg,253.6,760.8,341 341 341 341,
1241,R25-264-12_x011776_y011264,R25-264-12,images/R25-264-12_x011776_y011264.png,context/R25-264-12_x011776_y011264.jpg,253.6,760.8,341 341 341 341,
1242,R26-122-38_HE_97_x006144_y010752__r2,R26-122-38_HE_97,images/R26-122-38_HE_97_x006144_y010752.png,context/R26-122-38_HE_97_x006144_y010752.jpg,253.6,760.8,341 341 341 341,R26-122-38_HE_97_x006144_y010752
1243,R25-264-10_x024576_y021504,R25-264-10,images/R25-264-10_x024576_y021504.png,context/R25-264-10_x024576_y021504.jpg,253.6,760.8,341 341 341 341,
1244,R25-264-3_x013312_y020992,R25-264-3,images/R25-264-3_x013312_y020992.png,context/R25-264-3_x013312_y020992.jpg,253.6,760.8,341 341 341 341,
1245,R25-264-33_x025600_y015360__r2,R25-264-33,images/R25-264-33_x025600_y015360.png,context/R25-264-33_x025600_y015360.jpg,253.6,760.8,341 341 341 341,R25-264-33_x025600_y015360
1246,R25-264-11_x013312_y027136,R25-264-11,images/R25-264-11_x013312_y027136.png,context/R25-264-11_x013312_y027136.jpg,253.6,760.8,341 341 341 341,
1247,R25-264-30_x011776_y014336,R25-264-30,images/R25-264-30_x011776_y014336.png,context/R25-264-30_x011776_y014336.jpg,253.6,760.8,341 341 341 341,
1248,R25-264-3_x004608_y021504,R25-264-3,images/R25-264-3_x004608_y021504.png,context/R25-264-3_x004608_y021504.jpg,253.6,760.8,341 341 341 341,
1249,R25-264-1_x028160_y024064,R25-264-1,images/R25-264-1_x028160_y024064.png,context/R25-264-1_x028160_y024064.jpg,253.6,760.8,341 341 341 341,
1250,R25-264-34_x027136_y011264,R25-264-34,images/R25-264-34_x027136_y011264.png,context/R25-264-34_x027136_y011264.jpg,253.6,760.8,341 341 341 341,
1251,R25-264-12_x005632_y014848,R25-264-12,images/R25-264-12_x005632_y014848.png,context/R25-264-12_x005632_y014848.jpg,253.6,760.8,341 341 341 341,
