x,y,size,tissue_fraction,score,n_scored_cells,tile_id,frame_tiles,frame_patches,slide,cohort,batch,diet,scored,score_pct,split
17920,16896,512,1.0,3.0718387161107614,4,R26-122-26_HE_107_x017920_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,46.24,train
18432,16896,512,1.0,3.982508255026114,12,R26-122-26_HE_107_x018432_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,64.52,train
18944,16896,512,1.0,3.2258123785706627,6,R26-122-26_HE_107_x018944_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,49.46,train
19456,16896,512,1.0,6.059927060418951,5,R26-122-26_HE_107_x019456_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,92.47,train
19968,16896,512,1.0,,0,R26-122-26_HE_107_x019968_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
20480,16896,512,1.0,5.513150233009809,5,R26-122-26_HE_107_x020480_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,89.25,train
20992,16896,512,1.0,4.185439259843132,6,R26-122-26_HE_107_x020992_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,71.51,train
21504,16896,512,1.0,2.2396442712903153,7,R26-122-26_HE_107_x021504_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,30.11,train
22016,16896,512,1.0,5.1688035968853825,4,R26-122-26_HE_107_x022016_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,84.41,train
22528,16896,512,1.0,2.503082858377715,5,R26-122-26_HE_107_x022528_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,34.41,train
23040,16896,512,1.0,1.2258628403197247,2,R26-122-26_HE_107_x023040_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,13.98,train
23552,16896,512,1.0,5.053241738702144,7,R26-122-26_HE_107_x023552_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,82.8,train
24064,16896,512,1.0,4.030121759773884,3,R26-122-26_HE_107_x024064_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,66.13,train
24576,16896,512,1.0,3.731679746965785,4,R26-122-26_HE_107_x024576_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,61.29,train
25088,16896,512,1.0,-1.1070125974408276,1,R26-122-26_HE_107_x025088_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,2.15,train
25600,16896,512,1.0,2.7293932420972973,3,R26-122-26_HE_107_x025600_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,38.17,train
26112,16896,512,1.0,0.9212537479988644,4,R26-122-26_HE_107_x026112_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,12.37,train
26624,16896,512,1.0,2.528170786487853,5,R26-122-26_HE_107_x026624_y016896,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,34.95,train
6656,17408,512,0.9265,3.6427234033894673,6,R26-122-26_HE_107_x006656_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,59.68,train
7168,17408,512,1.0,-0.160338480597475,1,R26-122-26_HE_107_x007168_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,4.84,train
7680,17408,512,1.0,5.045479962159333,3,R26-122-26_HE_107_x007680_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,82.26,train
8192,17408,512,1.0,2.8526924404566745,1,R26-122-26_HE_107_x008192_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,40.32,train
8704,17408,512,1.0,1.0563935771445627,6,R26-122-26_HE_107_x008704_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,12.9,train
9216,17408,512,1.0,4.3343809468412875,3,R26-122-26_HE_107_x009216_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,74.19,train
9728,17408,512,1.0,4.496217429753636,4,R26-122-26_HE_107_x009728_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,75.27,train
10240,17408,512,1.0,1.83306159291642,4,R26-122-26_HE_107_x010240_y017408,191,5,R26-122-26_HE_107,CCl4,2026-04-20_CCl4_HE,unknown,True,21.51,train
22528,10240,512,1.0,1.977187892460447,4,R26-122-29_HE_82_x022528_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,32.78,test
23040,10240,512,1.0,2.368983458410587,2,R26-122-29_HE_82_x023040_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,35.0,test
23552,10240,512,1.0,1.3145801410693212,1,R26-122-29_HE_82_x023552_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,26.67,test
24064,10240,512,1.0,,0,R26-122-29_HE_82_x024064_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
24576,10240,512,1.0,3.656344889552014,7,R26-122-29_HE_82_x024576_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,65.0,test
25088,10240,512,1.0,0.4456216247906623,4,R26-122-29_HE_82_x025088_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,11.67,test
25600,10240,512,1.0,5.079648317532319,3,R26-122-29_HE_82_x025600_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,88.33,test
26112,10240,512,1.0,0.7438678517082435,1,R26-122-29_HE_82_x026112_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,16.67,test
26624,10240,512,1.0,6.2943297709456685,2,R26-122-29_HE_82_x026624_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,95.56,test
27136,10240,512,1.0,1.9762560419615949,3,R26-122-29_HE_82_x027136_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,32.22,test
27648,10240,512,1.0,3.109270268393978,4,R26-122-29_HE_82_x027648_y010240,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,49.44,test
4096,10752,512,1.0,3.23594678031697,11,R26-122-29_HE_82_x004096_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,55.0,test
4608,10752,512,1.0,3.4596957029340363,3,R26-122-29_HE_82_x004608_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,61.67,test
5120,10752,512,1.0,3.8338741894229766,4,R26-122-29_HE_82_x005120_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,68.33,test
5632,10752,512,1.0,4.125710470293674,4,R26-122-29_HE_82_x005632_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,72.78,test
6144,10752,512,1.0,0.1732507046522547,1,R26-122-29_HE_82_x006144_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,8.33,test
6656,10752,512,1.0,5.654380586096008,3,R26-122-29_HE_82_x006656_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,92.78,test
7168,10752,512,1.0,1.184893192243527,3,R26-122-29_HE_82_x007168_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,23.33,test
7680,10752,512,1.0,,0,R26-122-29_HE_82_x007680_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
8192,10752,512,1.0,3.0123619260701027,2,R26-122-29_HE_82_x008192_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,47.22,test
8704,10752,512,1.0,3.5118648725316755,3,R26-122-29_HE_82_x008704_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,62.78,test
14848,10752,512,0.9972,3.183483221472137,3,R26-122-29_HE_82_x014848_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,52.78,test
15360,10752,512,1.0,0.981369912786223,3,R26-122-29_HE_82_x015360_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,20.56,test
15872,10752,512,1.0,1.288958482294276,1,R26-122-29_HE_82_x015872_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,26.11,test
16384,10752,512,1.0,5.427910501147485,5,R26-122-29_HE_82_x016384_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,91.11,test
16896,10752,512,1.0,4.638219928544877,5,R26-122-29_HE_82_x016896_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,83.33,test
17408,10752,512,1.0,1.7101361225479923,8,R26-122-29_HE_82_x017408_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,29.44,test
17920,10752,512,1.0,-0.0790345407892389,3,R26-122-29_HE_82_x017920_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,7.22,test
18432,10752,512,1.0,1.2321900109901684,5,R26-122-29_HE_82_x018432_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,23.89,test
18944,10752,512,1.0,6.8049444862431985,5,R26-122-29_HE_82_x018944_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,98.33,test
19456,10752,512,1.0,3.6829858822943167,5,R26-122-29_HE_82_x019456_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,66.11,test
19968,10752,512,1.0,0.4886769038489244,1,R26-122-29_HE_82_x019968_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,12.78,test
20480,10752,512,1.0,1.8987058485190336,3,R26-122-29_HE_82_x020480_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,31.67,test
20992,10752,512,1.0,3.7497570296270752,5,R26-122-29_HE_82_x020992_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,67.22,test
21504,10752,512,1.0,3.320114680200281,5,R26-122-29_HE_82_x021504_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,58.89,test
22016,10752,512,1.0,3.207046173285916,2,R26-122-29_HE_82_x022016_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,53.89,test
22528,10752,512,1.0,1.7635477448111938,3,R26-122-29_HE_82_x022528_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,30.56,test
23040,10752,512,1.0,6.130109807533345,3,R26-122-29_HE_82_x023040_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,94.44,test
23552,10752,512,1.0,4.208150857374257,3,R26-122-29_HE_82_x023552_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,74.44,test
24064,10752,512,1.0,2.894031364997492,5,R26-122-29_HE_82_x024064_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,43.89,test
24576,10752,512,1.0,2.2635263984925045,1,R26-122-29_HE_82_x024576_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,34.44,test
25088,10752,512,1.0,3.2823420553335656,2,R26-122-29_HE_82_x025088_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,56.67,test
25600,10752,512,1.0,0.304755664391459,1,R26-122-29_HE_82_x025600_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,10.0,test
26112,10752,512,1.0,2.1665143587644957,5,R26-122-29_HE_82_x026112_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,33.89,test
26624,10752,512,1.0,0.8776389410136342,4,R26-122-29_HE_82_x026624_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,18.33,test
27136,10752,512,1.0,2.7264846780989216,2,R26-122-29_HE_82_x027136_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,42.22,test
27648,10752,512,1.0,0.2309687933537149,5,R26-122-29_HE_82_x027648_y010752,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,8.89,test
4096,11264,512,0.944,1.2402591057669978,2,R26-122-29_HE_82_x004096_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,24.44,test
4608,11264,512,1.0,3.4686171304836537,5,R26-122-29_HE_82_x004608_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,62.22,test
5120,11264,512,1.0,,0,R26-122-29_HE_82_x005120_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
5632,11264,512,1.0,6.4783284466039746,4,R26-122-29_HE_82_x005632_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,97.78,test
6144,11264,512,1.0,0.3595593893207716,1,R26-122-29_HE_82_x006144_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,10.56,test
6656,11264,512,1.0,4.356724111406715,4,R26-122-29_HE_82_x006656_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,80.0,test
7168,11264,512,1.0,2.5998091993231434,4,R26-122-29_HE_82_x007168_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,40.56,test
7680,11264,512,1.0,0.5802896891094647,4,R26-122-29_HE_82_x007680_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,15.0,test
8192,11264,512,1.0,2.9262111856669475,4,R26-122-29_HE_82_x008192_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,45.0,test
8704,11264,512,1.0,2.7711612078368923,4,R26-122-29_HE_82_x008704_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,42.78,test
9216,11264,512,1.0,2.536500286738782,4,R26-122-29_HE_82_x009216_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,37.22,test
9728,11264,512,1.0,,0,R26-122-29_HE_82_x009728_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
10240,11264,512,1.0,1.2555487784919812,3,R26-122-29_HE_82_x010240_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,25.0,test
10752,11264,512,1.0,4.738329529913973,2,R26-122-29_HE_82_x010752_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,84.44,test
11264,11264,512,0.9945,0.5574838501733218,1,R26-122-29_HE_82_x011264_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,14.44,test
11776,11264,512,1.0,0.2689855036005599,3,R26-122-29_HE_82_x011776_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,9.44,test
12288,11264,512,1.0,4.879487879198216,3,R26-122-29_HE_82_x012288_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,86.67,test
12800,11264,512,1.0,3.661843157499663,2,R26-122-29_HE_82_x012800_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,65.56,test
13312,11264,512,1.0,5.3514417784969694,5,R26-122-29_HE_82_x013312_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,90.0,test
13824,11264,512,1.0,4.47351891185667,4,R26-122-29_HE_82_x013824_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,81.11,test
14336,11264,512,1.0,7.2499964947264015,10,R26-122-29_HE_82_x014336_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,100.0,test
14848,11264,512,1.0,4.711335859647313,5,R26-122-29_HE_82_x014848_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,83.89,test
15360,11264,512,1.0,1.2735067788586063,5,R26-122-29_HE_82_x015360_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,25.56,test
15872,11264,512,1.0,6.416281421664943,5,R26-122-29_HE_82_x015872_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,97.22,test
16384,11264,512,1.0,3.114715320155607,4,R26-122-29_HE_82_x016384_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,50.0,test
16896,11264,512,1.0,4.798064831336124,6,R26-122-29_HE_82_x016896_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,85.0,test
17408,11264,512,1.0,3.339155769819389,4,R26-122-29_HE_82_x017408_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,60.0,test
17920,11264,512,1.0,4.164854254117226,7,R26-122-29_HE_82_x017920_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,73.89,test
18432,11264,512,1.0,5.336070945836406,8,R26-122-29_HE_82_x018432_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,89.44,test
18944,11264,512,1.0,7.09335315226848,4,R26-122-29_HE_82_x018944_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,98.89,test
19456,11264,512,1.0,3.943743853275571,3,R26-122-29_HE_82_x019456_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,70.0,test
19968,11264,512,1.0,-1.7520475714709702,1,R26-122-29_HE_82_x019968_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,1.67,test
20480,11264,512,1.0,3.948386443846508,6,R26-122-29_HE_82_x020480_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,70.56,test
20992,11264,512,1.0,3.16098684035322,5,R26-122-29_HE_82_x020992_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,52.22,test
21504,11264,512,1.0,0.7305041210138435,3,R26-122-29_HE_82_x021504_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,16.11,test
22016,11264,512,1.0,0.5183306010155752,2,R26-122-29_HE_82_x022016_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,13.33,test
22528,11264,512,1.0,5.663440748682828,3,R26-122-29_HE_82_x022528_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,93.33,test
23040,11264,512,1.0,6.2946074660873,11,R26-122-29_HE_82_x023040_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,96.11,test
23552,11264,512,1.0,2.0752791123132734,3,R26-122-29_HE_82_x023552_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,33.33,test
24064,11264,512,1.0,0.9128615997840264,6,R26-122-29_HE_82_x024064_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,18.89,test
24576,11264,512,1.0,1.5995258124124268,1,R26-122-29_HE_82_x024576_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,28.33,test
25088,11264,512,1.0,2.7066515742545008,1,R26-122-29_HE_82_x025088_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,41.67,test
25600,11264,512,1.0,3.451391816159092,4,R26-122-29_HE_82_x025600_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,61.11,test
26112,11264,512,1.0,3.315971579871302,8,R26-122-29_HE_82_x026112_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,58.33,test
26624,11264,512,1.0,4.380983846522592,6,R26-122-29_HE_82_x026624_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,80.56,test
27136,11264,512,1.0,1.3737832769041036,4,R26-122-29_HE_82_x027136_y011264,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,27.22,test
20480,16384,512,1.0,4.270256297356456,9,R26-122-29_HE_82_x020480_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,77.22,test
20992,16384,512,1.0,2.841235704039254,7,R26-122-29_HE_82_x020992_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,43.33,test
21504,16384,512,1.0,2.9579131393760028,5,R26-122-29_HE_82_x021504_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,46.11,test
22016,16384,512,1.0,0.4741520422374742,2,R26-122-29_HE_82_x022016_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,12.22,test
22528,16384,512,1.0,2.563662934641901,1,R26-122-29_HE_82_x022528_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,38.89,test
23040,16384,512,1.0,2.542352622346963,3,R26-122-29_HE_82_x023040_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,37.78,test
23552,16384,512,1.0,1.089939290459335,4,R26-122-29_HE_82_x023552_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,21.67,test
24064,16384,512,1.0,3.129272920512073,7,R26-122-29_HE_82_x024064_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,51.11,test
24576,16384,512,1.0,2.5474536175486717,7,R26-122-29_HE_82_x024576_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,38.33,test
25088,16384,512,1.0,0.5253248669560201,1,R26-122-29_HE_82_x025088_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,13.89,test
25600,16384,512,1.0,-0.9129610790329304,1,R26-122-29_HE_82_x025600_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,3.33,test
26112,16384,512,1.0,2.5813978962520405,2,R26-122-29_HE_82_x026112_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,39.44,test
26624,16384,512,1.0,4.81396274446055,4,R26-122-29_HE_82_x026624_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,85.56,test
27136,16384,512,1.0,4.356421998028017,3,R26-122-29_HE_82_x027136_y016384,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,79.44,test
5632,16896,512,0.932,5.5292580304748045,7,R26-122-29_HE_82_x005632_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,92.22,test
6144,16896,512,1.0,4.54043046921227,5,R26-122-29_HE_82_x006144_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,82.22,test
6656,16896,512,1.0,3.934034784614456,9,R26-122-29_HE_82_x006656_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,69.44,test
7168,16896,512,0.843,1.1699094023094008,4,R26-122-29_HE_82_x007168_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,22.78,test
12288,16896,512,0.9752,3.426642821687905,6,R26-122-29_HE_82_x012288_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,60.56,test
12800,16896,512,1.0,3.327705409673823,8,R26-122-29_HE_82_x012800_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,59.44,test
13312,16896,512,1.0,2.647207056793062,6,R26-122-29_HE_82_x013312_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,41.11,test
13824,16896,512,1.0,5.369278927943656,4,R26-122-29_HE_82_x013824_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,90.56,test
14336,16896,512,1.0,2.5867970138603473,4,R26-122-29_HE_82_x014336_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,40.0,test
14848,16896,512,1.0,0.4359552666380242,3,R26-122-29_HE_82_x014848_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,11.11,test
15360,16896,512,1.0,4.851985785236779,4,R26-122-29_HE_82_x015360_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,86.11,test
15872,16896,512,1.0,-0.7526025890612457,1,R26-122-29_HE_82_x015872_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,5.0,test
16384,16896,512,1.0,,0,R26-122-29_HE_82_x016384_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
16896,16896,512,1.0,,0,R26-122-29_HE_82_x016896_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,test
17408,16896,512,1.0,3.087148561906723,5,R26-122-29_HE_82_x017408_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,48.89,test
17920,16896,512,1.0,4.062953849306907,5,R26-122-29_HE_82_x017920_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,71.67,test
18432,16896,512,1.0,1.092531288067466,3,R26-122-29_HE_82_x018432_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,22.22,test
18944,16896,512,1.0,2.5121636563664107,6,R26-122-29_HE_82_x018944_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,36.67,test
19456,16896,512,1.0,7.165655056514649,5,R26-122-29_HE_82_x019456_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,99.44,test
19968,16896,512,1.0,4.236257075435849,5,R26-122-29_HE_82_x019968_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,76.11,test
20480,16896,512,1.0,-0.3888215204246366,1,R26-122-29_HE_82_x020480_y016896,187,3,R26-122-29_HE_82,CCl4,2026-04-20_CCl4_HE,unknown,True,6.11,test
